Job_Title,Skills_Found,JD_Text,URL
"Lập Trình Viên Fullstack (Từ 2 Năm Kinh Nghiệm, Thu Nhập Upto 2000 USD)","html, flutter, css, angular, spring boot, typescript, làm việc nhóm, reactjs, restful, spring, api, tiếng anh, oracle, javascript, mysql, swagger, jira, git, ant design, postgresql, kafka, redis, java","Yêu cầu ứng viên

Yêu cầu chung:

- Tốt nghiệp ĐH chuyên ngành CNTT và ĐTVT hoặc tương đương.

- Có ít nhất 2 năm kinh nghiệm.

- Kinh nghiệm về Java, Spring boot, Angular, ReactJS, Flutter

- Có hiểu...",https://www.topcv.vn/viec-lam/lap-trinh-vien-fullstack-tu-2-nam-kinh-nghiem-thu-nhap-upto-2000-usd/1886652.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Chuyên Viên Quản Trị Hệ Thống CNTT,"sql, tiếng anh, oracle, mysql, giải quyết vấn đề","Yêu cầu ứng viên
Tốt nghiệp đại học trở lên chuyên ngành CNTT hoặc chuyên ngành có liên quan
Chứng chỉ quốc tế về quản trị cở sở dữ liệu Oracle OCP hoặc các chứng chỉ quốc tế về quản trị CSDL Mysql, S...",https://www.topcv.vn/viec-lam/chuyen-vien-quan-tri-he-thong-cntt/1400088.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
"Fresher .Net (6 Tháng-1 Năm KN, Thu Nhập 9-15tr/Tháng)",".net core, sql, tiếng anh, c#, sql server, chủ động, tư duy logic, .net","Yêu cầu ứng viên
6 tháng - 1 năm kinh nghiệm về lập trình .Net Core 
Nắm vững ngôn ngữ C#, hiểu về lập trình hướng đối tượng (OOP).
Có kiến thức cơ bản về .NET Framework hoặc .NET Core, MS SQL Server....",https://www.topcv.vn/brand/softdreams/tuyen-dung/fresher-net-6-thang-1-nam-kn-thu-nhap-9-15tr-thang-j1938995.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
Database Developer,"logical thinking, english","Yêu cầu ứng viên

Required Skills

3 years experience as Database Developer.
Ability to learn quickly new technologies.
Able to work both independently and as part of a team.
Ability to effectively pr...",https://www.topcv.vn/viec-lam/database-developer/1945489.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
AngularJS Developer,"restful, css3, vue, sass, angular, gulp, angularjs, git, json, javascript, grunt, webpack, html5, less, react","Yêu cầu ứng viên

At least 3 years of experience in a similar position
Solid experience with JavaScript (ES5/ES6) and AngularJS (1.x).
Strong understanding of MVC/MVVM design patterns.
Proficiency in ...",https://www.topcv.vn/viec-lam/angularjs-developer/1946775.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
Thực Tập Sinh Công Nghệ Thông Tin (Có Mộc + Có Lương),giao tiếp,"Yêu cầu ứng viên
Không yêu cầu kinh nghiệm
Siêng năng, chịu khó học hỏi
Đam mê ngành IT
Không ngại giao tiếp
Ý chí cầu tiến...",https://www.topcv.vn/viec-lam/thuc-tap-sinh-cong-nghe-thong-tin-co-moc-co-luong/1947689.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
"Chuyên Viên Kinh Doanh Dịch Vụ IT (Nhật, Trung)","giao tiếp, tiếng trung, đàm phán, tiếng nhật","Yêu cầu ứng viên
Có kinh nghiệm kinh doanh dịch vụ CNTT hoặc lĩnh vực tương đương
Giao tiếp tốt bằng tiếng Trung hoặc tiếng Nhật
Tư duy dịch vụ, kỹ năng giao tiếp – đàm phán tốt
Ưu tiên ứng viên đã từ...",https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-dich-vu-it-nhat-trung/1769937.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
Frontend / ReactJS / NextJS Developer - Từ 2 - 4 Năm Kinh Nghiệm - Thu Nhập 15 - 25 Triệu - Tại Hà Nội,"devops, azure, typescript, ci/cd, làm việc nhóm, reactjs, nextjs, erp, javascript, agile, scrum, webgl, css3, jira, git, azure devops, chủ động, html5, ui, aws","Yêu cầu ứng viên

· Tốt nghiệp đại học chuyên ngành CNTT, Khoa học máy tính, Hệ thống thông tin hoặc tương đương.

· Tối thiểu 2–4 năm kinh nghiệm trong phát triển phần mềm web.

· Thành thạo Front-en...",https://www.topcv.vn/viec-lam/frontend-reactjs-nextjs-developer-tu-2-4-nam-kinh-nghiem-thu-nhap-15-25-trieu-tai-ha-noi/1944459.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
Tester (Có Kinh Nghiệm Bank),"giao tiếp, làm việc nhóm, sql","Yêu cầu ứng viên

– Tối thiểu 2,5 năm kinh nghiệm kiểm thử, Có kinh nghiệm Test các dự án web, mobile, Kỹ năng SQL tốt
- Ưu tiên: Có kinh nghiệm bank là lợi thế.
- Kỹ năng giao tiếp và làm việc nhóm t...",https://www.topcv.vn/viec-lam/tester-co-kinh-nghiem-bank/1749736.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
IT Helpdesk,tiếng anh,"Yêu cầu ứng viên
Hiểu biết về cấu trúc hệ thống CNTT của doanh nghiệp.
Lắp ráp máy tính, mạng Lan.
Có kinh nghiệm làm về bảo hành các thiết bị tin học
Có kinh nghiệm về các thiết bị lưu trữ và máy chủ...",https://www.topcv.vn/viec-lam/it-helpdesk/1944281.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Backend Developer,"gitlab, spring, kubernetes, asp.net, entity framework, teamwork, spring boot, docker, redis, git, github, ci/cd, rabbitmq, java, hibernate","Yêu cầu ứng viên

- Có ít nhất 1 năm năm kinh nghiệm backend (Java Spring Boot hoặc ASP.NET Core).
- Thành thạo OOP, SOLID principles, Design Patterns.
- Có kinh nghiệm làm việc với ORM (Hibernate/JPA...",https://www.topcv.vn/viec-lam/backend-developer/1943807.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Chuyên Viên IT Helpdesk,"giao tiếp, tiếng anh","Yêu cầu ứng viên

Từ 01 đến 03 năm kinh nghiệm trong lĩnh vực hỗ trợ vận hành hệ thống CNTT, quản trị mạng.

– Phải có hiểu biết về TCP/IP, Routing, Windows XP/7/8. Kinh nghiệm về quản trị/hỗ trợ hệ t...",https://www.topcv.vn/viec-lam/chuyen-vien-it-helpdesk/1949450.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294603
Senior Fullstack Developer (Reactjs/NestJS/Typescript) - 23 - 28 Triệu/ Tháng,"giao tiếp, angular, api, tiếng anh, react, git, oracle, typescript, quản lý thời gian, mysql, tư duy logic, mongodb, giải quyết vấn đề, postgresql","Yêu cầu ứng viên
Học vấn: Cử nhân ngành CNTT, Kỹ thuật phần mềm hoặc lĩnh vực liên quan.
Kinh nghiệm: có 4 năm kinh nghiệm và 2+ năm ở vị trí Backend/Fullstack
Tiếng anh Trung Bình. (Có khả năng đọc h...",https://www.topcv.vn/viec-lam/senior-fullstack-developer-reactjs-nestjs-typescript-23-28-trieu-thang/1946055.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Fullstack Engineer (Nodejs & React),"css, redux, azure, typescript, scss, n3, webpack, reactjs, restful, gitlab, python, sql, jest, sass, api, docker, javascript, jlpt, vite, japanese, testing, git, n4, mocha, postgresql, kubernetes, aws, nodejs","Yêu cầu ứng viên

Education

Bachelor’s degree (or equivalent) in Information Technology, Computer Science, Computer/Electrical/Telecommunication Engineering.

Mandatory Skill


3+ years of hands-on e...",https://www.topcv.vn/viec-lam/fullstack-engineer-nodejs-react/590411.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Chuyên Viên Công Nghệ Thông Tin (IT Associate),"ngân hàng, oracle, mysql, mssql, chủ động, tài chính","Yêu cầu ứng viên

1. Giáo dục/Đào tạo/Education

Tốt nghiệp Đại học hoặc cao hơn, chuyên ngành phù hợp Kiến thức và kỹ năng nghiệp vụ
Graduated from University or higher, majors appropriate

2. Kiến t...",https://www.topcv.vn/viec-lam/chuyen-vien-cong-nghe-thong-tin-it-associate/1941672.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Nhân Viên Software Developer – Frontend (Dev),"restful, ui, laravel, vue, bootstrap, api, git, vuejs, tailwind, ant design","Yêu cầu ứng viên

Bắt buộc

Có kinh nghiệm làm việc với nhiều framework UI khác nhau như Bootstrap, Element, Ant Design và Tailwind.
Kinh nghiệm với VueJS (Vue 2 hoặc Vue 3), bao gồm phát triển dựa tr...",https://www.topcv.vn/viec-lam/nhan-vien-software-developer-frontend-dev/1822581.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
Senior JAVA Developer,"restful, spring, pl/sql, sql, microservices, api, jira, git, oracle, mysql, agile, scrum, java, hibernate, tài chính","Yêu cầu ứng viên
Tốt nghiệp Đại học các chuyên ngành Công nghệ thông tin, Khoa học máy tính, Điện tử viễn thông, Công nghệ phần mềm, Hệ thống thông tin ...
Có từ 3-5 năm kinh nghiệm phát triển phần mề...",https://www.topcv.vn/viec-lam/senior-java-developer/1823095.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294603
Kỹ Sư Phát Triển Ứng Dụng Di Động (Mobile Developer),"flutter, ui, firebase, api, tiếng anh, git, ci/cd, chủ động, tư duy logic, reactjs","Yêu cầu ứng viên

Trình độ chuyên môn

Tốt nghiệp cử nhân/kỹ sư CNTT hoặc tương đương.
Có ít nhất 01 năm kinh nghiệm phát triển ứng dụng di động.
Thành thạo Flutter; hiểu biết tốt về cấu trúc dự án mo...",https://www.topcv.vn/viec-lam/ky-su-phat-trien-ung-dung-di-dong-mobile-developer/1940160.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
Fresher Project Manager Tiếng Nhật (JP N3+),"python, giao tiếp, lãnh đạo, tiếng anh, aws, vuejs, azure, jlpt, n3, tiếng nhật, java, .net, reactjs","Yêu cầu ứng viên

- Sinh viên đã hoặc sắp tốt nghiệp chuyên ngành Tốt nghiệp chuyên ngành IT.
- Có techstack như Java, .Net, ReactJS, VueJS , Python,... và Cloud : AWS, azure ,...
- Các ứng viên đã từ...",https://www.topcv.vn/viec-lam/fresher-project-manager-tieng-nhat-jp-n3/1947571.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
